X,Y,OBJECTID,REF_NUM,DATE_REV,EVENT_DATE,TRUE_SINK,LONGDD,LATDD,COUNTY,TWNSHP,TWNSHP_D,RANGE,RANGE_D,SECTION,QTRSECT1,QTRSECT2,ACCURACY,RPT_SOURCE,RPT_NAME,OCITY,OZIP,SIZDIM,SINSHAPE,SINLNGTH,SINWIDTH,SINDEPTH,SLOPE,WATSIN,WATBLS,LIMVIS,CAVVIS,SUBRATE,PROPDAM,REPAIR_S,DRAINSTR,SOILTYPE,COMMENTS,COMMENTS_2,ACCESS_
-82.8111111098913,29.6130555598977,57,26-029,2016/11/09 00:00:00+00,1996/07/07 00:00:00+00,U,-82.81110755,29.61305,GILCHRIST,10,S,15,E,16,,,UNKWN,,,TRENTON,32693,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,RECORD HAS BEEN REASSIGNED TO REFERENCE NUMBER 31-029 DUE TO LOCATION REFERENCESà.,Accuracy labeled as unknown as a result of reassignment,"SW 298TH STREET. TRENTON, FL 32693."
-82.5525804551965,28.7243523559218,58,02-891,2019/08/17 00:00:00+00,2019/08/17 00:00:00+00,N,-82.552577,28.724347,CITRUS,20,S,17,E,24,SE,SW,UNKWN,Citrus County SO,Operator 1420,,,U,U,4,4,,,U,,U,U,U,U,Unknown,Unknown,,,SWO# 2019-4700,
-82.5328620251128,28.1807478621053,59,14-637,2016/03/03 00:00:00+00,1989/05/14 00:00:00+00,U,-82.53285859,28.18074264,PASCO,26,S,18,E,32,SW,NW,QTR2,FSRI,,,,E,C,10,10,5,90,N,,N,N,R,N,Planned,Unknown,UNKNOWN,"NEAR 14-702, NEARBY SWAMP(DRAINAGE). . . . . . .",Currently plotting appr. to location description and relative distance from SR 54/SR 41 intersection. Address number and street cannot be found. Moved on to Woodfield Ct.,298 WOODFIELD DR.(4MI. WEST OF INTERSECTION SR54 & SR41. & 1 MI. SOUTH).
-82.8509499994593,29.4927731359417,60,34-527,2015/12/23 00:00:00+00,1987/05/14 00:00:00+00,U,-82.85094643,29.49276761,LEVY,11,S,15,E,30,SE,SW,QTR1,,,LAKE CITY,,M,C,5,5,20,,N,,N,U,R,Y,Repaired,Unknown,SAND,NUMEROUS SINKS OCCUR IN A 2 MILE AREA.. . . . . . .,,"SR 49 WESTBOUND, 35' FROM EDGE OF PAVEMENT, M.P. 0.65. 0.65 (0.65 MI NE OF SR 55 IN CHIEFLAND)."
-82.571699749156,28.8759346999386,61,02-580,2015/07/27 00:00:00+00,1984/11/06 00:00:00+00,U,-82.57169628,28.87592931,CITRUS,18,S,17,E,34,NE,NE,PARCEL,,,CRYSTAL RIVER,,U,C,8,6,4,90,Y,4,N,Y,R,Y,Planned,Unknown,WET SANDY,THEY HAD A LONG DRY SPELL THEN RECEIVED 2 INCHES OF RAIN IN A SHORT PERI. TIME.  THIS SINK IS PARTLY UNDER WILLIAM BUTLERS TRAILER. END. . . . .,,"961 NORTH SONG PLACE. CRYSTAL RIVER, FL."
-82.6253109993552,28.7844592040478,62,02-788,2015/09/11 00:00:00+00,1991/08/28 00:00:00+00,U,-82.62530752,28.78445384,CITRUS,19,S,17,E,31,SE,NW,PARCEL,,,,,E,C,2,2,2,90,N,,N,N,R,N,Repaired,Unknown,UNK,. . . . . . .,,"11580 WEST ROSA COURT. RIVER HAVEN VILLAGE. HOMOSASSA, FL"
-82.9873050000065,29.9759169999447,63,33-005,2015/11/12 00:00:00+00,2010/01/21 00:00:00+00,U,-82.98730137,29.97591136,LAFAYETTE,6,S,13,E,11,NE,SE,PARCEL,Lafayatte Co EM,Alton Scott,,,E,C,10,10,,,U,,U,U,U,U,Unknown,Unknown,,"SWP100121-585: Lafayettte Co. Emer. Mgmt. reports sinkhole about 10' wide on west side of CR 450, about 100 yards from US 27. Not currently threatening roads or structures.",,
-82.0883333298097,29.1819444403424,64,36-545,2006/09/13 00:00:00+00,1986/07/15 00:00:00+00,U,-82.08832999,29.18193896,MARION,15,S,22,E,15,SE,SE,QTR2,FSRI,,OCALA,32670,U,U,,,,,U,,U,U,R,Y,Not Repaired,Unknown,UNKNOWN,"CIGNA INS. CO. ESTIMATES $2,500.00 LOSS, NEAR SINKHOLES. 36-522, AND 36-533. . . . . .","Address no longer exists, currently on correct street, location not moved","2015 SE 5TH PLACE. OCALA, FL."
-82.3749450134541,28.8999387470348,65,02-807,2015/09/23 00:00:00+00,2007/06/16 00:00:00+00,U,-82.3749416,28.89993334,CITRUS,18,S,19,E,26,NW,NE,PARCEL,,,,,U,U,,,,,U,,U,U,U,N,Unknown,Unknown,UNKNOWN,#SWP070616-3945. SINKHOLE OF UNKNOWN SIZE REPORTED. NO IMPACTS TO STRUCTURES OR ROADS. CO RD DEPT AND SO ON SCENE.,Moved to 2522 N. Fl Ave.,
-82.5123364697563,28.0606761090634,66,10-504,2016/03/24 00:00:00+00,1982/07/20 00:00:00+00,U,-82.51233305,28.06067091,HILLSBOROUGH,28,S,18,E,9,NE,SW,PARCEL,Florida Sinkhole Research Institute,,CARROLLWOOD,,E,E,10,15,1,,U,,N,N,R,U,Unknown,Unknown,UNKNOWN,THIS IS ABOUT A 1 FOOT DEPRESSION IN AN ASPHALT DRIVEWAY.. TWO OTHER HOLES IN THIS YARD HAVE EXISTED FOR ABOUT 1 YEAR.. THESE HOLES ARE ABOUT 1 FOOT DEEP AND 8 FEET IN DIAMETER.. END. . . .,Not plotted on correct property. Moved to 12914 Gulf Crest Terrace.,. .
-81.8622313288993,29.1679271497257,67,36-124,2016/02/08 00:00:00+00,2003/03/06 00:00:00+00,U,-81.86222806,29.16792167,MARION,15,S,24,E,24,SW,SE,PARCEL,,,SILVER SPRINGS,,E,C,2,2,4,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,SWP030306-1277. END. . . . . .,,. .
-84.3211111101629,30.4213888902084,68,55-017,2016/03/15 00:00:00+00,2000/09/27 00:00:00+00,U,-84.32110708,30.42138319,LEON,1,S,1,W,3,SE,SW,QTR2,FGS,HARLEY MEANS,TALLAHASSEE,,M,E,59,39,24,90,N,,Y,Y,S,N,Not Repaired,Stormwater Pond,CLAYEY SAND,SEVERAL SINK IN THE BOTTOM OF HOLDING POND. . . . . . .,,N. OF ORANGE AVE IN SW TALLAHASSEE. INNOVATON PARK NOT FAR FROM DEP RECLAMATION BLDG..
-81.8655732308731,27.9558751901931,69,16-513,2016/02/17 00:00:00+00,1983/03/07 00:00:00+00,U,-81.86557,27.95587,POLK,29,S,24,E,13,SW,SE,QTR2,FSRI,,,,E,C,6,6,4,20,N,,U,N,R,U,Unknown,Unknown,UNKNOWN,NEAR 502 510 509. END. . . . . .,Plotting appr. 0.94 mi. NW of given street. Moved to Sourwood Way.,SOURWOOD WAY. CUL-DE-SAC.
-81.684233461743,27.9811671784475,70,16-606,2016/08/01 00:00:00+00,1989/11/05 00:00:00+00,U,-81.6842,27.9812,POLK,29,S,26,E,11,NW,NE,PARCEL,,,WINTER HAVEN,33884,E,C,50,50,35,60,N,,Y,N,R,Y,Repaired,Unknown,SAND & CLAY,SINKHOLE IS APPX. 40 FT. WIDE AT BOTTOM.. VISIBLE LIMESTONE IS PROBABLY PART OF INTERMEDIATE HAWTHORN FORMATION.. . . . . .,"No paper report, moved to property at 2417 Winterset Road, as per database comment","2417 WINTERSET RD. WINTER HAVEN, FL."
-82.8700999995259,29.9523999997595,71,37-018,2014/08/14 00:00:00+00,1972/10/02 00:00:00+00,U,-82.87009641,29.95239436,SUWANNEE,6,S,14,E,24,SE,NW,QTR3,,,,,E,C,2,2,7,90,N,,U,U,U,U,Unknown,Unknown,SAND,. . . . . . .,Lat. and Long. from FDOT,ROAD 20. .
-82.4254599999012,27.983820000277,72,10-1079,2015/10/30 00:00:00+00,2012/08/22 00:00:00+00,U,-82.42545661,27.98381482,HILLSBOROUGH,29,S,19,E,5,SW,SE,PARCEL,Karla Henry,,Tampa,,E,E,3.5,2.5,2.5,,U,,U,U,R,U,Unknown,Unknown,UNKNOWN,"SWO# 2012-6001:  3.5' long x 2.5' wide x 2.5' deep; subsidence is located in the yard of a private residence",,
-81.4818030001645,27.5369019999777,73,09-010,2015/11/05 00:00:00+00,2010/07/27 00:00:00+00,N,-81.48179989,27.5368969,HIGHLANDS,34,S,28,E,12,NW,SW,PARCEL,Highlands County EM,Scott Canaday,Sebring,,E,C,40,40,2.5,,U,,N,Y,U,U,Unknown,Unknown,,"SWP100728-5111: caller reports 2 possible sinkholes on the property both about the same size; caller states son sunk into middle of one of the two features when mowing lawn; SEE UPDATE in COMMENTS2 field",UPDATE 3/4/2014: Local knowledge idicated the susidence was due to buried construction debris and not karst related,
-82.0646940937486,29.0089470618689,74,36-707,2015/12/04 00:00:00+00,2007/02/06 00:00:00+00,U,-82.06469077,29.00894163,MARION,17,S,22,E,13,NE,SW,GPSSA,,,SUMMERFIELD,34491,E,C,3.5,3.5,2,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,#SWP070207-804. CALL PLACED TO MARION CO COMM CTR. SINKHOLE REPORTED 10 FT FROM HOUSE. APPROX 2 FT DEEP AND 3.5 FT IN DIAMETER.,,
-81.4622222200687,28.6047222198259,75,75-584,2014/07/10 00:00:00+00,1986/06/21 00:00:00+00,U,-81.46221909,28.60471686,ORANGE,22,S,28,E,1,,,QTR1,,,.,,E,C,40,40,35,90,N,,N,U,R,N,Planned,Unknown,SAND,MR. RAYMOND MOWED THE PATH NEAR THE SINK ON SAT. ABOUT 4:00 P.M.. TWO WOMEN ON MOTOR BIKES STOPPED JUST IN FRONT OF SINKHOLE SHORTLY. AFTER 4 P.M. NO ONE HEARD LOUD NOISES.  LARGE CLEAN CIRCULAR COLLAPSE.. TREES COVER THE BOTTOM.. END. . .,Did not move.  Reported lat/long is plotting near the back of 4950 Lake Sparkling Road,"LAKE SPARLING ROAD (NEXT DOOR TO 4950 IN WOODED AREA). ORLANDO,FLORIDA   (PINE HILLS AREA)             E S1 E."
-81.6035503843093,28.0767650809088,76,16-072,2016/07/06 00:00:00+00,1995/03/15 00:00:00+00,U,-81.6035,28.0738,POLK,28,S,27,E,2,NE,SW,QTR1,FSRI,,HAINES CITY,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,POLK COUNTY LANDFILL SITE #204. END. . . . . .,Location moved over one section to the entrance of a landfill,"OLD BANNON ISLE ROAD. HAINES CITY, FL."
-82.2196628985159,27.9733601025971,77,10-530,2015/11/30 00:00:00+00,1977/01/20 00:00:00+00,U,-82.21965956,27.97335492,HILLSBOROUGH,29,S,21,E,9,NW,SW,QTR2,FSRI,,,,U,U,,,,,U,,U,U,R,U,Unknown,Unknown,UNKNOWN,SEE 1985 FREEZE PROTECTION REPORTS FOR MORE UPDATED. INFORMATION  10-513 TO 10-534. END. . . . .,Unable to identify specific property. Moved on to N Dover Rd. off of private property.,. .
-81.3500016596428,29.116690308125,78,79-500,2016/11/23 00:00:00+00,1982/04/11 00:00:00+00,U,-81.35,29.1167,VOLUSIA,16,S,28,E,12,,,SECTION,FSRI,,,,M,U,7.25,6.5,3.33,45,N,,U,Y,R,U,Unknown,Unknown,DRY FEW ROCKS,NO COMMENTS. END. . . . . .,"Paper report only narrows to GPS and TRS, moved to location matching both of those",DELEON SPRINGS. .
-82.3611111100491,28.2500000002764,79,14-704,2016/03/09 00:00:00+00,1979/08/30 00:00:00+00,U,-82.36110773,28.24999475,PASCO,26,S,19,E,1,NW,SE,SECTION,FSRI,,,,E,E,12,11,8,,N,,N,N,U,U,Unknown,Unknown,UNKNOWN,SINCLAIR NOTES HEAVY RAINS. NO DATA ON LOCATIONS.. END. . . . . .,No address is given. Moved off of private property.,NOT AVAILABLE. .
-82.1494197012888,29.2291789841015,80,36-027,2016/01/25 00:00:00+00,1983/03/02 00:00:00+00,U,-82.14941635,29.2291735,MARION,14,S,22,E,31,NW,SW,SECTION,,,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,"NEAR A ROCK QUARRY, LOCATED WITHIN A NE-SW LINE OF SINKS. END. . . . . .",,. ROAD-UNKNOWN.
-81.3650000004008,28.7583333295926,81,77-031,2016/10/17 00:00:00+00,2000/06/09 00:00:00+00,U,-81.36499689,28.75832793,SEMINOLE,20,S,29,E,12,SE,SE,QTR2,,,,,E,C,32,32,10,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,I-4 & LAKE MARY BLVD. 69' OFF I-4 WESTBOUND EXIT RAMP. FROM DOT D-5 DB. END. . . .,"No paper record, currently matches database description info, location not moved",. .
-82.3445039426719,28.8448273963581,82,02-860,2016/12/06 00:00:00+00,2016/06/30 00:00:00+00,U,-82.3445,28.844822,CITRUS,19,S,20,E,7,SW,SE,PARCEL,Weldon @ Citrus Co EM,Hwy 41 Sinkhole,Inverness,34450,M,E,150,50,25,,Y,,U,U,U,U,Unknown,Unknown,,,,
-81.9854539996905,28.602226000301,83,18-511,2015/11/05 00:00:00+00,2010/12/23 00:00:00+00,U,-81.98545071,28.60222066,SUMTER,22,S,23,E,2,NW,SW,PARCEL,Sumter Cnty EMS,,Webster,,U,U,,,,,U,,Y,N,R,N,Unknown,Unknown,soil removed exposing bedrock,SWP101223-7761: limerock collapsed into cavern after blasting taking the life of one man,,SR 50 east of Webster
-82.3026602720198,28.0688000870013,84,10-759,2015/12/21 00:00:00+00,1981/05/31 00:00:00+00,U,-82.30265691,28.06879488,HILLSBOROUGH,28,S,20,E,10,NW,NW,QTR3,FSRI,,,,E,C,1.5,1.5,,,N,,U,U,R,N,Unknown,Unknown,BLANTON,DRILLING AND DREDGING HAVE VERIFIED MUCH SOLUTION DEVELOPMENT IN AREA.. HAPPENED IN A RELICT SINK ON TOPO MAPS.. END. . . . .,"Plotting appr. 1,900 ft. from given intersection. Moved to US 301 and CR 579.","SE CORNER OF S.R. 79 AND U.S. 301. THONOTOSASSA, FL."
-82.1352794130836,29.2185655874258,85,36-151,2016/01/27 00:00:00+00,2002/11/06 00:00:00+00,U,-82.13527606,29.2185601,MARION,15,S,22,E,5,SW,NW,QTR3,,,OCALA,,E,C,10,10,10,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,DIAM 2.5-3 FT AT BOTTOM. SWP021106-5990. END. . . . .,,. .
-82.6091757642892,29.891682000951,86,29-020,2014/08/12 00:00:00+00,1970/01/01 00:00:00+00,U,-82.60917225,29.89167637,COLUMBIA,7,S,17,E,10,NW,SW,SECTION,,,,,U,U,4,4,3,90,N,,U,U,U,U,Unknown,Unknown,SAND,VARIED TOPOGRAPHY. END. . . . . .,Possible reactivation or dublicate record of 29-019.  No date on either record.,". ROAD- U.S. 41, SHOULDER."
-82.3286235984442,28.0802025706427,87,10-760,2015/12/21 00:00:00+00,1980/03/01 00:00:00+00,U,-82.32862023,28.08019736,HILLSBOROUGH,28,S,20,E,5,SE,NW,QTR1,FSRI,,THONOTOSASSA,,E,C,4,4,25,,N,,N,N,R,N,Unknown,Unknown,UNKNOWN,TRIED TO PULL WELL CASING SIX FEET WEST.. END. . . . . .,Vauge location description. No property address is given. Moved off of private property on to Morris Bridge Rd.,"MORRIS BRIDGE ROAD. THONOTOSASSA, FL."
-82.4166666698141,29.5972222200819,88,26-514,2015/03/11 00:00:00+00,1985/11/07 00:00:00+00,U,-82.41666322,29.59721665,ALACHUA,10,S,19,E,28,NW,SE,QTR3,,,,,E,C,1,1,,90,N,,N,U,R,N,Not Repaired,Unknown,QUARTZ SAND 1 FOOT THICK,"FIVE SINKS OPENED UP SAME TIME SAME TRAILER PARK. SEE 26-512,513,515,516. PHOTOS IN FILE. END. . . .",,"7117 S.W. ARCHER ROAD                           28. GAINESVILLE, FL.."
-84.2469270004303,30.2997390000251,89,59-526,2015/11/05 00:00:00+00,2010/11/19 00:00:00+00,U,-84.246923,30.29973332,WAKULLA,2,S,1,E,20,NE,NE,GPSSA,State Warning Point,David Menslage,WOODVILLE,32305,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,,"SWP101119-7100: Caller states three sinkholes have formed in his front yard with the closest 10' from a foundation. Caller states that he inserted a 5.5' piece of rebar into the ground and it ""disappeared."" END",,
-82.1592693089876,29.1816021108433,90,36-524,2016/02/11 00:00:00+00,1982/04/09 00:00:00+00,U,-82.15926595,29.18159664,MARION,15,S,21,E,13,SW,SE,PARCEL,,,OCALA,32678,E,C,40,40,10,,N,,N,N,R,Y,Repaired,Unknown,UNKNOWN,HEAVY RAIN THE NIGHT BEFORE. END. . . . . .,,2014 SW 5 TH PLACE. .
-81.6331627359745,28.0961287885256,91,16-055,2014/11/18 00:00:00+00,1999/06/30 00:00:00+00,U,-81.63315957,28.09612356,POLK,27,S,27,E,32,NW,,PARCEL,,,HAINES CITY,33844,E,C,65,65,2,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,FORMED IN BAKYARD OF RESIDENCE. END. . . . . .,,"819 PENINSULAR DRIVE. HAINES CITY, FL 33844."
-82.2842229600935,27.8374529601958,92,10-581,2015/12/02 00:00:00+00,1984/08/24 00:00:00+00,U,-82.28421961,27.83744781,HILLSBOROUGH,30,S,20,E,26,SW,SW,PARCEL,FSRI,,RIVERVIEW,,E,C,3,3,1,,N,,U,N,S,U,Unknown,Unknown,SANDY,SEE 10-580. END. . . . . .,Plotting in the parcel directly S of the listed address. Moved to 11204 Tralee Dr.,"11204 TRALEE DR. RIVERVIEW, FL."
-81.9408188230327,29.0430808354893,93,36-205,2015/12/09 00:00:00+00,2004/08/17 00:00:00+00,U,-81.94081553,29.04307539,MARION,17,S,24,E,6,SE,NE,PARCEL,,,OKLAWAHA,,E,E,4,5,5,,U,,U,U,U,Y,Unknown,Unknown,UNKNOWN,SH UNDER WELL PUMP. ON PRIVATE PROPERTY. SWP040817-5285. END. . . .,,. .
-82.0624989705957,29.0687546173311,94,36-171,2016/01/29 00:00:00+00,2003/06/17 00:00:00+00,U,-82.06249565,29.06874917,MARION,16,S,22,E,25,NE,SW,PARCEL,,,BELLEVIEW,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,NO DESCRIPTION. NO MEASUREMENTS. INSURANCE ALREADY PAID OUT. SWP030617-3652. END. . .,,. .
-81.7817879698782,27.8680646100961,95,16-062,2016/07/05 00:00:00+00,1970/01/30 00:00:00+00,U,-81.78178477,27.86805944,POLK,30,S,25,E,14,SE,,SECTION,FSRI,,BARTOW,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,ROADWAY NEAR MINES/PEACE RIVER. END. . . . . .,"Very poor location information, currently located at best fit for data","BARTOW, FL. ."
-81.4874976353409,28.5566256836868,96,75-707,2016/12/08 00:00:00+00,2002/06/11 00:00:00+00,Y,-81.487489,28.556617,ORANGE,22,S,28,E,23,NE,SW,GPS,,,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,,,,
-83.214166669816,30.2263888899405,97,37-509,2014/08/14 00:00:00+00,1981/08/28 00:00:00+00,U,-83.21416297,30.2263832,SUWANNEE,3,S,11,E,15,SW,NW,QTR1,,,LIVE OAK,32060,E,C,5,5,4,90,N,,U,Y,R,U,Unknown,Unknown,UNKNOWN,"NEAR 502, 500. END. . . . . .",,"TRIPLE B RANCH. LIVE OAK, FL 32060."
-81.3686111095616,28.722222219624,98,77-543,2014/07/16 00:00:00+00,1981/09/10 00:00:00+00,U,-81.368608,28.72221683,SEMINOLE,20,S,29,E,25,SW,NE,QTR2,,,LONGWOOD,,U,U,,,,,U,,U,U,R,Y,Unknown,Unknown,UNKNOWN,TRUCK LOADED WITH 3 TONS OF SAND INTENDED TO FILL 77-529. CAUSED THIS SINK TO FORM 80 FEET FROM 77-529.  TRUCK'S. REAR WHEELS WERE STUCK IN SINK. . . . .,Did not move. Located near 77-529 and on correct road. ,MYRTLE LAKE HILLS ROAD. LONGWOOD.
-84.3170764918943,30.1610751242989,99,59-029,2016/10/07 00:00:00+00,1970/01/01 00:00:00+00,U,-84.3171,30.1611,WAKULLA,4,S,1,E,51,NE,NE,SECTION,FGS,,,,E,C,60,40,30,30,Y,12,N,N,S,N,Not Repaired,Unknown,HUMIC SAND,OLDER SH - POSSIBLE REACTIVATION. END. . . . . .,"Poor location information, moved to try and match paper map and to locatoe off of private property",. .
-82.6727021806094,28.3894120636428,100,14-546,2016/11/17 00:00:00+00,1987/03/20 00:00:00+00,U,-82.6727,28.3894,PASCO,24,S,16,E,23,NW,NE,QTR2,,,HUDSON,33567,U,U,,,,,U,,U,U,R,Y,Unknown,Unknown,UNKNOWN,ALLSTATE CLAIM #6270016955TMA. . . . . . .,"No paper report, moved to listed owner's address",. .
-81.2722222195558,28.8777777798518,101,79-543,2016/11/30 00:00:00+00,1987/05/19 00:00:00+00,U,-81.27221913,28.87777235,VOLUSIA,18,S,30,E,36,SW,SE,TWNRNG,,,,,M,C,95,95,1,,N,,N,N,R,Y,Planned,Unknown,SEE SOIL BORING LOGS,REACTIVATION OF ANCIENT SINK.. . . . . . .,"No paper record, only info in database is road name, which matches current location. Location unchanged","ENTERPRISE ROAD. DELTONA, FL."
-82.6936111103597,29.7891666698593,102,31-011,2015/11/23 00:00:00+00,2002/11/04 00:00:00+00,U,-82.69360758,29.78916107,GILCHRIST,8,S,16,E,15,NE,SE,GPSSA,Gilchrist Co. Emergency Management,Bill Brideson,High Springs,32643,M,C,10,8,15,90,N,,Y,N,R,N,Planned,Unknown,BROWN CLEAN SAND,,,
-81.5519914702269,28.5044703103209,103,75-700,2014/07/11 00:00:00+00,1979/04/25 00:00:00+00,U,-81.55198831,28.50446498,ORANGE,23,S,28,E,7,SE,NW,QTR3,FSRI,,WINDERMERE,,E,E,40,60,4,,N,,N,N,U,Y,Unknown,Unknown,UNKNOWN,SENTINEL STAR 4/25/79 REPORTS THAT ONE ORANGE TREE AND A ROADWAY. SECTION OF DIMENSIONS 4 X 12 WERE GONE.  LOCATED 1/2 MI. WEST. OF WINDERMERE ELEMENTARY SCHOOL.. . . . .,Did not move. ,"PARK AVE, 1/2 MI WEST OF WINDERMERE ELEM SCHOOL. ORLANDO, FL."
-82.5663432018013,28.7891764151984,104,02-867,2017/10/25 00:00:00+00,2017/09/26 00:00:00+00,U,-82.56634,28.789172,CITRUS,19,S,17,E,35,NW,NW,PARCEL,FDOT,Kurt Ostensen,,,U,U,15,15,5,,N,,U,U,U,N,Unknown,Unknown,,: FHP reports the closure of US 19 due to a potential sinkhole on the side of the roadway in Homosassa. The sinkhole is 15 ft wide and approximately 5 ft deep. There are no structures threatened at this time and FDOT are on scene with FHP.,SWO 217-8301,
-82.4421702086422,28.0554740897872,105,10-710,2015/12/16 00:00:00+00,1978/01/01 00:00:00+00,U,-82.44216681,28.05546889,HILLSBOROUGH,28,S,19,E,7,SW,SE,PARCEL,FSRI,,TAMPA,,E,C,2,2,2,,N,,N,N,S,N,Unknown,Unknown,BLANTON,"OCCURRED BEFORE 11, 1978.  CONSTRUCTION EQUIPMENT. NEXT DOOR.  HIGH IRON CONTENT IN WATER-TAMPA WELL. DRILLING 10 FEET FROM HOLE - 3. NEW PUMP NOV. 78. END. . .",Plotting appr. 200 ft. W of given address. Moved to 11711 15th St. (Tally Ho Aprts.) based on new coordinates from CK 07/2013,"11711 15TH ST. TAMPA, FL."
-84.3371071827638,30.2545981230072,106,59-010,2016/10/03 00:00:00+00,1999/09/14 00:00:00+00,U,-84.3371,30.2546,WAKULLA,3,S,1,W,4,SE,NW,PARCEL,FGS,,,,M,E,3,1.5,8,90,N,,Y,Y,U,U,Planned,Unknown,ORANGE CLAYEY SAND,IN STORM WATER SWALE. PRIVATE ROAD. . . . . .,Moved to match location on paper map,S.OF BLOXAM CUTOFF (SR-267) WEST SIDE OF WOODLAND HERITAGE BLVD. WEST OF BETHEL.
-82.5743728421406,28.5008178363534,107,08-140,2015/11/05 00:00:00+00,1999/11/29 00:00:00+00,U,-82.57436939,28.50081253,HERNANDO,23,S,17,E,11,SW,NE,QTR3,HERNANDO CO. EMERGENCY MANAGEMENT OFFICE,DAVID CASTO,SPRING HILL,34608,U,U,,,,,U,,U,U,U,N,Planned,Unknown,WHITE CLEAN SAND,300 YDS EAST OF LAKE CNTURY. SH PRONE AREA. END. . . . .,Plotting in wrong parcel directly south. Moved slightly into the correct parcel.,. .
-82.8784555208319,30.0583437665605,108,37-534,2016/12/30 00:00:00+00,2016/11/17 00:00:00+00,U,-82.87843,30.058343,SUWANNEE,5,S,14,E,11,,,GPS,"Kimberly, Suwannee Co EM",CR-49 & 216th St Sinkhole,,,M,E,10,6,6,,U,,U,U,U,U,Unknown,Unknown,,"Sinkhole coordinates place it at the intersection of Sections: 11,12,14 & 13 ",,
-82.1269444402583,28.96527777961,109,36-062,2016/08/29 00:00:00+00,1988/04/11 00:00:00+00,U,-82.1269411,28.96527235,MARION,17,S,22,E,32,NW,SE,QTR2,,,,,E,C,3,3,3,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,I-75 MEDIAN. 0.42 MILES NORTH OF SUMTER COUNTY LINE. FROM DOT D-5 DB. END. . . .,"No paper record, fits description in comments, location not moved",. .
-81.9605113632846,28.9398507056816,110,18-704,2017/11/08 00:00:00+00,2017/07/18 00:00:00+00,U,-81.96051,28.939844,SUMTER,18,S,23,E,,NE,SW,PARCEL,Sumter County EM,David Casto,,,U,U,15,15,20,,U,,U,U,U,Y,Unknown,Unknown,,"A sinkhole approx. 15' x 15’, at least 20' deep occurred in The Villages. Caller advised the sinkhole has grown somewhat in size, has now affected the foundation of one home (address listed below). The sole resident of that house has been evacuated. A nei",,
-81.7637410182644,27.9612234150165,111,16-089,2016/07/11 00:00:00+00,1999/06/08 00:00:00+00,U,-81.7637,27.9612,POLK,29,S,25,E,13,SW,NE,SECTION,FSRI,,EAGLE LAKE,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,SINKHOLE ON SPRUCE ROAD. END. . . . . .,Moved onto Spruce Road,"SPRUCE ROAD. EAGLE LAKE, FL."
-82.688133480572,28.3425052622158,112,14-813,2019/08/17 00:00:00+00,2019/08/17 00:00:00+00,N,-82.68812,28.342455,PASCO,25,S,16,E,3,NE,NE,UNKWN,Private Citizen,Toni Koba,,,U,U,10,3,,,U,,U,U,U,Y,Unknown,Unknown,,Underground utilities exposed,SWO# 2019-4686,
-81.7443141010485,27.9933005666735,113,16-569,2016/07/22 00:00:00+00,1985/06/14 00:00:00+00,U,-81.7443,27.9933,POLK,29,S,26,E,6,NE,NE,QTR2,,,ELOISE,,E,C,10,10,15,90,Y,10,N,Y,R,Y,Planned,Unknown,SOIL CLAY,DROUGHT CONDITIONS AT THIS TIME. END. . . . . .,"No paper record, moved onto property at 3257 Eagle Lake",". 3257 EAGLE LAKE RD. ELOISE, FL"
-83.0111111096059,30.2994444398162,114,37-514,2014/08/14 00:00:00+00,1983/02/01 00:00:00+00,U,-83.01110746,30.29943873,SUWANNEE,2,S,13,E,22,SW,NW,QTR1,,,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,ACTUALLY 3 SINKS VERY CLOSE TOGETHER. END. . . . . .,Occurred February of 1983. Day unknown.,"LIVE OAK, FL. ."
-82.5491852431845,28.8913949253692,115,02-682,2015/08/25 00:00:00+00,1988/09/28 00:00:00+00,U,-82.54918178,28.89138953,CITRUS,18,S,17,E,25,NW,NW,GPSSA,,,,,M,C,6,8,6,90,N,,N,N,R,N,Planned,Unknown,SAND,SINKHOLE LOCATED NEAR 710. . . . . . .,,"DUNKENFIELD AND 486 AND SR 44. CRYSTAL RIVER, FL."
