SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015
50,3,6,1,63,Alabama,Greene County,9045,9045,9001,8910,8835,8706,8553,8479,-44,-91,-75,-129,-153,-74,38,105,105,105,101,99,37,107,101,134,73,88,1,-2,4,-29,28,11,0,0,0,0,0,0,-48,-90,-76,-88,-194,-75,-48,-90,-76,-88,-194,-75,3,1,-3,-12,13,-10,45,45,45,45,45,45,45,11.72463849,11.83431953,11.97195143,11.70403847,11.62517614,11.94796494,11.38348831,15.27849039,8.45935454,10.3334899,-0.223326447,0.45083122,-3.306538966,3.244683933,1.291686238,0,0,0,0,0,-10.04969013,-8.565793181,-10.03363548,-22.48102439,-8.80695162,-10.04969013,-8.565793181,-10.03363548,-22.48102439,-8.80695162
50,3,6,1,65,Alabama,Hale County,15760,15760,15735,15364,15401,15316,15131,15068,-25,-371,37,-85,-185,-63,55,188,201,204,186,187,27,204,154,181,181,186,28,-16,47,23,5,1,8,10,5,5,5,5,-62,-376,-15,-119,-192,-65,-54,-366,-10,-114,-187,-60,1,11,0,6,-3,-4,334,334,334,315,273,221,221,12.09042091,13.06679669,13.28254712,12.21795251,12.38451604,13.11939291,10.01137656,11.78500505,11.88951292,12.31828869,-1.028971993,3.05542012,1.497542078,0.328439584,0.066227359,0.643107495,0.325044694,0.325552626,0.328439584,0.331136793,-24.18084183,-0.975134081,-7.748152489,-12.61208001,-4.304778304,-23.53773433,-0.650089387,-7.422599863,-12.28364042,-3.973641511
50,3,6,1,67,Alabama,Henry County,17302,17302,17292,17407,17249,17206,17176,17221,-10,115,-158,-43,-30,45,40,188,184,169,168,167,59,229,233,211,188,201,-19,-41,-49,-42,-20,-34,3,13,7,7,9,9,6,128,-114,-19,-6,72,9,141,-107,-12,3,81,0,15,-2,11,-13,-2,199,199,199,199,199,199,199,10.83604715,10.61865189,9.809896967,9.772555407,9.710149141,13.19922764,13.44644506,12.24785953,10.93595486,11.68706573,-2.363180495,-2.827793167,-2.43796256,-1.163399453,-1.976916592,0.749301133,0.403970452,0.406327093,0.523529754,0.523301451,7.377734229,-6.578947368,-1.102887825,-0.349019836,4.186411606,8.127035361,-6.174976916,-0.696560731,0.174509918,4.709713056
50,3,6,1,69,Alabama,Houston County,101547,101547,101783,102422,103355,103610,104110,104173,236,639,933,255,500,63,323,1332,1338,1250,1227,1248,236,912,1003,1095,1114,1075,87,420,335,155,113,173,5,50,59,42,45,45,144,202,534,58,316,-141,149,252,593,100,361,-96,0,-33,5,0,26,-14,1416,1416,1416,1416,1418,1418,1417,13.04571387,13.00436881,12.07933709,11.81398036,11.98369526,8.932200485,9.748416976,10.58149929,10.72597728,10.32249392,4.113513381,3.255951831,1.497837799,1.088003081,1.661201346,0.489703974,0.573436293,0.405865726,0.433275563,0.432104396,1.978404055,5.190084412,0.560481241,3.042557289,-1.353927109,2.468108029,5.763520705,0.966346967,3.475832852,-0.921822712
50,3,6,1,71,Alabama,Jackson County,53227,53226,53179,53264,53064,52921,52631,52419,-47,85,-200,-143,-290,-212,144,573,600,557,570,549,131,647,693,692,643,645,13,-74,-93,-135,-73,-96,6,35,30,34,41,40,-66,111,-133,-40,-228,-172,-60,146,-103,-6,-187,-132,0,13,-4,-2,-30,16,597,597,597,597,597,597,597,10.76632564,11.28583252,10.51092136,10.8003638,10.45216564,12.15674117,13.03513656,13.05845167,12.18356829,12.27986673,-1.390415528,-1.74930404,-2.547530311,-1.383204487,-1.827701095,0.657628966,0.564291626,0.641600226,0.776868274,0.761542123,2.085623291,-2.501692875,-0.754823796,-4.320145521,-3.274631128,2.743252257,-1.937401249,-0.113223569,-3.543277247,-2.513089005
50,3,6,1,73,Alabama,Jefferson County,658466,658350,658116,657779,657704,658913,660368,660367,-234,-337,-75,1209,1455,-1,2104,8831,9007,8843,8621,8639,1583,6902,6740,7061,6970,7033,521,1929,2267,1782,1651,1606,172,759,629,670,786,800,-952,-2723,-2955,-1096,-640,-2204,-780,-1964,-2326,-426,146,-1404,25,-302,-16,-147,-342,-203,15774,15776,15750,15792,16004,16006,16019,13.42204355,13.69382957,13.43291177,13.06923999,13.08210958,10.49019869,10.24718678,10.72597422,10.56636153,10.65013042,2.931844866,3.446642792,2.706937553,2.502878462,2.431979163,1.153587482,0.956302742,1.01775991,1.191558129,1.211446657,-4.138628082,-4.492646427,-1.664872928,-0.970225449,-3.337535539,-2.9850406,-3.536343685,-0.647113018,0.221332681,-2.126088882
50,3,6,1,75,Alabama,Lamar County,14564,14564,14495,14292,14252,14187,14050,13886,-69,-203,-40,-65,-137,-164,33,140,141,143,132,128,73,199,173,198,211,195,-40,-59,-32,-55,-79,-67,0,2,1,1,1,1,-30,-144,-8,4,-66,-106,-30,-142,-7,5,-65,-105,1,-2,-1,-15,7,8,217,217,217,217,217,217,217,9.726612707,9.879484305,10.0566124,9.349435138,9.163802978,13.82568521,12.12163677,13.92454024,14.94493041,13.9604811,-4.099072498,-2.242152466,-3.867927846,-5.595495272,-4.796678121,0.13895161,0.070067265,0.070325961,0.070829054,0.071592211,-10.00451593,-0.560538117,0.281303843,-4.674717569,-7.588774341,-9.865564317,-0.490470852,0.351629804,-4.603888515,-7.517182131
50,3,6,1,77,Alabama,Lauderdale County,92709,92709,92747,92618,92680,92729,93063,92596,38,-129,62,49,334,-467,239,950,893,943,935,958,228,1097,1023,1125,1090,1065,11,-147,-130,-182,-155,-107,16,49,37,39,45,44,14,6,152,181,475,-444,30,55,189,220,520,-400,-3,-37,3,11,-31,40,1891,1891,1863,2084,2043,2073,2073,10.2500472,9.638528209,10.17210599,10.06501895,10.31999526,11.83610714,11.04167341,12.13533324,11.7335515,11.47264609,-1.586059936,-1.403145204,-1.963227244,-1.668532553,-1.152650828,0.528686645,0.399356712,0.420691552,0.484412677,0.473987256,0.06473714,1.640600546,1.952440281,5.113244919,-4.782962313,0.593423786,2.039957258,2.373131833,5.597657596,-4.308975056
50,3,6,1,79,Alabama,Lawrence County,34339,34339,34305,34045,33776,33567,33426,33115,-34,-260,-269,-209,-141,-311,78,344,374,372,333,339,60,421,388,391,392,387,18,-77,-14,-19,-59,-48,1,1,4,4,4,4,-42,-189,-264,-205,-62,-253,-41,-188,-260,-201,-58,-249,-11,5,5,11,-24,-14,229,229,229,229,229,229,229,10.0658376,11.02903231,11.04791886,9.941337155,10.18920666,12.3189466,11.44188378,11.61219429,11.70271521,11.63192618,-2.253108998,-0.412851477,-0.564275426,-1.761378054,-1.442719526,0.029261156,0.117957565,0.118794827,0.119415461,0.120226627,-5.530358449,-7.785199275,-6.088234857,-1.85093965,-7.60433417,-5.501097293,-7.66724171,-5.969440031,-1.731524189,-7.484107543
50,3,6,1,81,Alabama,Lee County,140247,140296,140782,144087,147899,151506,154426,156993,486,3305,3812,3607,2920,2567,413,1631,1661,1830,1860,1900,238,804,881,1039,1028,989,175,827,780,791,832,911,133,510,550,538,584,604,173,1920,2420,2231,1407,974,306,2430,2970,2769,1991,1578,5,48,62,47,97,78,4410,4410,4311,4207,4551,4940,4940,11.45087742,11.37725781,12.22424475,12.15956487,12.20220988,5.644699845,6.034535902,6.940431857,6.720447681,6.351571356,5.806177576,5.342721911,5.283812896,5.439117189,5.850638529,3.580593185,3.767303912,3.593794359,3.817841873,3.8790183,13.47988023,16.57613721,14.90289073,9.198122459,6.25523812,17.06047341,20.34344112,18.49668509,13.01596433,10.13425642
50,3,6,1,83,Alabama,Limestone County,82782,82782,83163,85557,87321,88870,90612,91663,381,2394,1764,1549,1742,1051,223,1011,1002,976,993,1015,158,685,716,672,715,744,65,326,286,304,278,271,19,76,57,69,86,89,282,1903,1410,1131,1344,622,301,1979,1467,1200,1430,711,15,89,11,45,34,69,2907,2907,2955,2759,2906,2799,2801,11.98435277,11.59198973,11.07888598,11.06517645,11.13701824,8.119962067,8.283298048,7.62808543,7.967372773,8.163489233,3.864390707,3.308691679,3.450800552,3.09780368,2.973529008,0.900900901,0.659424565,0.783240915,0.958313369,0.976546427,22.5580844,16.31208135,12.83834021,14.97643218,6.824852558,23.4589853,16.97150592,13.62158113,15.93474555,7.801398985
50,3,6,1,85,Alabama,Lowndes County,11299,11299,11275,11119,10852,10725,10555,10458,-24,-156,-267,-127,-170,-97,37,148,148,140,117,118,18,155,114,141,123,146,19,-7,34,-1,-6,-28,0,1,1,1,2,2,-42,-152,-312,-124,-171,-82,-42,-151,-311,-123,-169,-80,-1,2,10,-3,5,11,96,96,96,96,96,96,96,13.2178262,13.4723044,12.97678083,10.9962406,11.23114263,13.84299366,10.37731555,13.06947212,11.56015038,13.89615952,-0.625167456,3.094988849,-0.092691292,-0.563909774,-2.665016894,0.089309637,0.091029084,0.092691292,0.187969925,0.19035835,-13.57506475,-28.40107414,-11.49372016,-16.07142857,-7.804692333,-13.48575511,-28.31004506,-11.40102887,-15.88345865,-7.614333984
50,3,6,1,87,Alabama,Macon County,21452,21448,21545,21269,20479,19852,19387,19105,97,-276,-790,-627,-465,-282,65,216,210,177,189,194,40,237,222,224,261,263,25,-21,-12,-47,-72,-69,-2,-6,-1,-1,0,0,73,-251,-801,-573,-405,-204,71,-257,-802,-574,-405,-204,1,2,24,-6,12,-9,1772,1776,1851,1730,1819,1730,1740,10.09015743,10.06036217,8.777367286,9.633273019,10.08001663,11.07114495,10.63524001,11.10808063,13.30309131,13.66517718,-0.980987527,-0.574877838,-2.330713347,-3.669818293,-3.585160553,-0.280282151,-0.047906487,-0.049589646,0,0,-11.72513664,-38.37309572,-28.41486698,-20.6427279,-10.59960511,-12.00541879,-38.4210022,-28.46445662,-20.6427279,-10.59960511
50,3,6,1,89,Alabama,Madison County,334811,334811,336138,339574,342696,346720,350112,353089,1327,3436,3122,4024,3392,2977,964,4249,4034,4002,4128,4185,602,2716,2575,2890,2787,2900,362,1533,1459,1112,1341,1285,140,530,492,500,582,598,780,1409,1173,2195,1416,872,920,1939,1665,2695,1998,1470,45,-36,-2,217,53,222,8042,8051,7577,7535,7670,7770,7793,12.5763639,11.82523048,11.60982629,11.84790595,11.90271345,8.038927827,7.548331306,8.383907539,7.999058597,8.247997372,4.537436067,4.276899175,3.225918749,3.848847355,3.654716077,1.568715666,1.442244273,1.450503035,1.670416973,1.700793941,4.170415798,3.438521407,6.367708321,4.064107274,2.480087486,5.739131464,4.880765679,7.818211356,5.734524247,4.180881427
50,3,6,1,91,Alabama,Marengo County,21027,21029,20942,20708,20449,20210,20136,20028,-87,-234,-259,-239,-74,-108,48,233,251,234,260,257,100,247,225,269,250,252,-52,-14,26,-35,10,5,1,19,23,24,28,28,-37,-260,-317,-230,-97,-167,-36,-241,-294,-206,-69,-139,1,21,9,2,-15,26,254,254,254,254,254,254,254,11.18847539,12.1971961,11.51036671,12.88851435,12.79753013,11.8607443,10.93374153,13.23200276,12.39280226,12.54855094,-0.672268908,1.263454576,-1.721636046,0.49571209,0.248979185,0.912364946,1.117671356,1.180550432,1.387993853,1.394283438,-12.484994,-15.40442695,-11.3136083,-4.808407277,-8.31590479,-11.57262905,-14.28675559,-10.13305787,-3.420413424,-6.921621352
50,3,6,1,93,Alabama,Marion County,30776,30777,30800,30727,30515,30278,30246,30168,23,-73,-212,-237,-32,-78,74,291,325,304,305,301,77,427,412,418,372,385,-3,-136,-87,-114,-67,-84,2,20,13,14,15,15,27,27,-131,-154,43,-1,29,47,-118,-140,58,14,-3,16,-7,17,-23,-8,868,868,868,863,868,868,868,9.459261788,10.61363117,10.00115145,10.07864649,9.964577747,13.88008517,13.45481859,13.75158324,12.29264424,12.74539014,-4.420823378,-2.84118742,-3.750431793,-2.213997753,-2.780812394,0.650121085,0.424545247,0.460579343,0.495671139,0.496573642,0.877663465,-4.278109794,-5.066372773,1.420923931,-0.033104909,1.52778455,-3.853564547,-4.60579343,1.91659507,0.463468732
50,3,6,1,95,Alabama,Marshall County,93019,93019,93146,93906,94228,94377,94356,94725,127,760,322,149,-21,369,323,1309,1290,1211,1226,1214,269,1015,1055,1103,1124,1086,54,294,235,108,102,128,29,132,68,84,103,105,41,359,27,-98,-212,40,70,491,95,-14,-109,145,3,-25,-8,55,-14,96,1047,1047,1035,1062,1059,1065,1066,13.99610803,13.71362965,12.84165319,12.99189861,12.84105754,10.85259714,11.21541029,11.69640253,11.91100655,11.48714043,3.143510895,2.498219354,1.145250656,1.080892054,1.353917104,1.411372239,0.722889005,0.89075051,1.091489035,1.110635125,3.838504801,0.287029458,-1.039208929,-2.246559955,0.423099095,5.24987704,1.009918462,-0.148458418,-1.15507092,1.53373422
50,3,6,1,97,Alabama,Mobile County,412992,413143,413332,413062,413750,414121,414926,415395,189,-270,688,371,805,469,1346,5606,5679,5391,5655,5585,952,4131,4051,4380,4321,4343,394,1475,1628,1011,1334,1242,155,616,596,591,643,658,-359,-2166,-1539,-1317,-958,-1608,-204,-1550,-943,-726,-315,-950,-1,-195,3,86,-214,177,6949,6949,7196,7111,7311,7503,7507,13.56737827,13.73710106,13.0237682,13.64216987,13.45262856,9.997652452,9.79908371,10.58135869,10.42401697,10.46101448,3.569725821,3.938017349,2.442409506,3.218152891,2.991614087,1.490814309,1.441682027,1.427758673,1.551178643,1.584929202,-5.242051612,-3.722732616,-3.181655113,-2.311087309,-3.873200846,-3.751237303,-2.281050589,-1.75389644,-0.759908666,-2.288271644
50,3,6,1,99,Alabama,Monroe County,23068,23070,22982,22776,22585,22154,21897,21673,-88,-206,-191,-431,-257,-224,56,257,246,227,201,197,37,263,288,264,226,253,19,-6,-42,-37,-25,-56,0,0,0,0,0,0,-104,-199,-150,-389,-235,-130,-104,-199,-150,-389,-235,-130,-3,-1,1,-5,3,-38,230,230,230,230,230,230,230,11.23300844,10.84632173,10.14774582,9.125786021,9.04291944,11.49525766,12.69813276,11.80178368,10.26083403,11.61349552,-0.262249224,-1.851811027,-1.654037864,-1.135048013,-2.570576084,0,0,0,0,0,-8.697932602,-6.613610811,-17.38974944,-10.66945132,-5.967408768,-8.697932602,-6.613610811,-17.38974944,-10.66945132,-5.967408768
50,3,6,1,101,Alabama,Montgomery County,229363,229363,229723,231496,229286,227000,226389,226519,360,1773,-2210,-2286,-611,130,711,3147,3117,3093,3168,3099,458,1913,1951,2085,2158,2097,253,1234,1166,1008,1010,1002,113,380,460,426,482,503,5,183,-3929,-3731,-2020,-1318,118,563,-3469,-3305,-1538,-815,-11,-24,93,11,-83,-57,9082,9089,8693,8607,8930,9251,9246,13.64644562,13.52917432,13.55728644,13.97475457,13.68489848,8.295408472,8.468212734,9.139004922,9.519419307,9.260158796,5.351037143,5.060961583,4.418281516,4.455335264,4.424739682,1.647807224,1.99660577,1.867249927,2.126209502,2.221201657,0.793549268,-17.05361755,-16.35377811,-8.910670528,-5.820166568,2.441356492,-15.05701178,-14.48652819,-6.784461026,-3.598964911
50,3,6,1,103,Alabama,Morgan County,119490,119486,119603,119945,120112,119654,119656,119565,117,342,167,-458,2,-91,384,1504,1395,1393,1411,1406,295,1238,1222,1231,1234,1199,89,266,173,162,177,207,21,126,77,99,115,116,10,-7,-74,-733,-239,-439,31,119,3,-634,-124,-323,-3,-43,-9,14,-51,25,2133,2133,2133,2120,2118,2129,2127,12.55698232,11.62223972,11.6196625,11.79223601,11.75482086,10.33613305,10.18091537,10.26834497,10.31298316,10.02420356,2.220849266,1.441324352,1.351317535,1.479252852,1.730617295,1.051981231,0.641514307,0.82580516,0.961096486,0.969814523,-0.058443402,-0.616520243,-6.114294771,-1.997409218,-3.670246341,0.99353783,0.024994064,-5.288489611,-1.036312732,-2.700431818
50,3,6,1,105,Alabama,Perry County,10591,10581,10540,10510,10180,9993,9855,9652,-41,-30,-330,-187,-138,-203,32,134,125,119,84,89,18,145,143,148,120,134,14,-11,-18,-29,-36,-45,0,4,2,3,2,2,-51,-45,-315,-140,-113,-157,-51,-41,-313,-137,-111,-155,-4,22,1,-21,9,-3,721,721,749,767,764,789,790,12.73159145,12.08313195,11.79794775,8.4643289,9.124929513,13.77672209,13.82310295,14.67307788,12.09189843,13.73865792,-1.045130641,-1.739971,-2.875130124,-3.627569528,-4.613728405,0.380047506,0.193330111,0.297427254,0.201531641,0.205054596,-4.275534442,-30.44949251,-13.87993853,-11.38653769,-16.09678577,-3.895486936,-30.2561624,-13.58251128,-11.18500605,-15.89173117
50,3,6,1,107,Alabama,Pickens County,19746,19746,19716,19359,19355,19365,20339,20864,-30,-357,-4,10,974,525,53,220,223,197,230,227,31,265,238,260,240,245,22,-45,-15,-63,-10,-18,-1,0,0,0,0,0,-43,-328,14,58,942,512,-44,-328,14,58,942,512,-8,16,-3,15,42,31,334,334,334,334,503,1664,2197,11.26039667,11.52038022,10.17561984,11.58573444,11.01861515,13.56365963,12.29529369,13.42975207,12.08946202,11.89233794,-2.303262956,-0.774913468,-3.254132231,-0.503727584,-0.873722787,0,0,0,0,0,-16.78822777,0.72325257,2.995867769,47.45113842,24.85255928,-16.78822777,0.72325257,2.995867769,47.45113842,24.85255928
50,3,6,1,109,Alabama,Pike County,32899,32899,32957,32903,33105,33630,33090,33046,58,-54,202,525,-540,-44,93,390,412,350,374,368,79,325,312,346,328,337,14,65,100,4,46,31,33,85,95,104,120,120,14,-208,11,390,-716,-208,47,-123,106,494,-596,-88,-3,4,-4,27,10,13,1963,1963,1846,1756,2128,1835,1840,11.84330398,12.48333535,10.48924852,11.21103118,11.12858353,9.869419982,9.453399588,10.36937139,9.832134293,10.19112133,1.973883996,3.029935765,0.119877126,1.378896883,0.937462199,2.581232918,2.878438977,3.116805275,3.597122302,3.628885932,-6.316428788,0.333292934,11.68801978,-21.46282974,-6.290068949,-3.73519587,3.211731911,14.80482505,-17.86570743,-2.661183017
50,3,6,1,111,Alabama,Randolph County,22913,22914,22891,22802,22628,22630,22486,22696,-23,-89,-174,2,-144,210,42,221,241,268,231,239,49,300,255,281,264,265,-7,-79,-14,-13,-33,-26,-1,-4,-6,-5,-5,-5,-6,-51,-156,23,-119,225,-7,-55,-162,18,-124,220,-9,45,2,-3,13,16,407,407,407,407,407,407,407,9.673254109,10.60972925,11.84321004,10.24026953,10.57943429,13.13111418,11.22606207,12.41769411,11.70316517,11.73033509,-3.457860066,-0.61633282,-0.574484069,-1.462895647,-1.150900801,-0.175081522,-0.264142637,-0.220955411,-0.221650856,-0.221327077,-2.23228941,-6.867708563,1.016394892,-5.275290363,9.959718472,-2.407370932,-7.1318512,0.79543948,-5.496941218,9.738391395
50,3,6,1,113,Alabama,Russell County,52947,52951,53297,54869,57771,59497,59712,59660,346,1572,2902,1726,215,-52,191,800,902,866,897,900,93,572,574,521,590,623,98,228,328,345,307,277,12,6,112,45,37,62,222,1304,2399,1337,-103,-372,234,1310,2511,1382,-66,-310,14,34,63,-1,-26,-19,574,574,574,574,574,574,574,14.79207884,16.015625,14.76958761,15.04919931,15.07891298,10.57633637,10.19176136,8.885629498,9.898581483,10.43795865,4.21574247,5.823863636,5.883958113,5.150617823,4.640954328,0.110940591,1.988636364,0.767472797,0.6207585,1.038769561,24.11108851,42.59588068,22.80246956,-1.728057445,-6.232617364,24.2220291,44.58451705,23.56994235,-1.107298946,-5.193847804
50,3,6,1,115,Alabama,St. Clair County,83593,83593,83812,84317,85160,86210,86561,87074,219,505,843,1050,351,513,278,1101,1059,1047,988,1000,193,826,803,892,857,878,85,275,256,155,131,122,16,50,39,43,49,49,115,126,563,815,134,271,131,176,602,858,183,320,3,54,-15,37,37,71,1967,1967,1932,1924,1891,1883,1883,13.09708617,12.49727102,12.21917489,11.43710461,11.51841507,9.825788531,9.476212111,10.41022349,9.920646405,10.11316843,3.271297635,3.021058905,1.808951392,1.516458202,1.405246638,0.594781388,0.460239443,0.501838128,0.567224824,0.564402338,1.498849098,6.643969388,9.511583124,1.551186252,3.121490483,2.093630486,7.104208831,10.01342125,2.118411076,3.685892821
50,3,6,1,117,Alabama,Shelby County,195085,195218,196048,197985,200830,203925,206199,208713,830,1937,2845,3095,2274,2514,631,2478,2379,2404,2333,2331,316,1260,1285,1347,1386,1422,315,1218,1094,1057,947,909,83,317,194,221,271,274,428,287,1552,1782,1033,1242,511,604,1746,2003,1304,1516,4,115,5,35,23,89,2574,2574,2620,2665,2654,2632,2634,12.57762675,11.93034364,11.87879087,11.37704694,11.23611754,6.395403431,6.444090619,6.655878247,6.758931445,6.854465525,6.182223316,5.486253025,5.222912626,4.618115497,4.381652013,1.609002292,0.972882163,1.092018629,1.321551531,1.320761993,1.456730781,7.783057307,8.805326679,5.037500853,5.986811661,3.065733073,8.755939471,9.897345308,6.359052384,7.307573654
50,3,6,1,119,Alabama,Sumter County,13763,13763,13740,13508,13451,13402,13243,13103,-23,-232,-57,-49,-159,-140,27,129,126,136,147,142,57,160,154,152,164,147,-30,-31,-28,-16,-17,-5,0,17,24,26,29,28,10,-223,-54,-67,-175,-171,10,-206,-30,-41,-146,-143,-3,5,1,8,4,8,718,718,807,874,855,839,840,9.46858485,9.347527727,10.12922206,11.0339651,10.77962499,11.74398121,11.42475611,11.32089524,12.31000188,11.15918925,-2.275396359,-2.077228384,-1.191673184,-1.27603678,-0.37956426,1.247798004,1.780481472,1.936468923,2.176768625,2.125559857,-16.36817381,-4.006083312,-4.990131456,-13.13567273,-12.9810977,-15.12037581,-2.22560184,-3.053662533,-10.95890411,-10.85553784
50,3,6,1,121,Alabama,Talladega County,82291,82291,82071,81821,81931,81314,81258,80862,-220,-250,110,-617,-56,-396,202,854,896,875,869,868,198,928,946,1013,1044,1015,4,-74,-50,-138,-175,-147,-2,36,41,46,56,56,-219,-190,128,-487,100,-343,-221,-154,169,-441,156,-287,-3,-22,-9,-38,-37,38,3143,3144,3161,3277,3018,3039,2949,10.42149708,10.94337779,10.72008331,10.69064784,10.70811744,11.32453079,11.55405736,12.41079359,12.84354009,12.52158895,-0.903033705,-0.610679564,-1.690710282,-2.152892257,-1.813471503,0.439313694,0.500757243,0.563570094,0.688925522,0.690846287,-2.318600054,1.563339684,-5.966492082,1.230224147,-4.231433506,-1.879286359,2.064096927,-5.402921988,1.919149669,-3.540587219
50,3,6,1,123,Alabama,Tallapoosa County,41616,41618,41502,41453,41163,41191,41112,40844,-116,-49,-290,28,-79,-268,128,467,498,446,470,472,162,506,528,526,541,529,-34,-39,-30,-80,-71,-57,6,17,12,13,17,19,-90,-14,-277,73,-8,-245,-84,3,-265,86,9,-226,2,-13,5,22,-17,15,576,576,576,576,576,576,576,11.25911639,12.05577612,10.83128931,11.42121186,11.51837571,12.19938521,12.78202769,12.77412148,13.14654387,12.909366,-0.94026882,-0.726251574,-1.942832164,-1.725332005,-1.390990287,0.409860768,0.290500629,0.315710227,0.413107663,0.463663429,-0.337532397,-6.705722862,1.772834349,-0.194403606,-5.978817902,0.072328371,-6.415222233,2.088544576,0.218704057,-5.515154473
50,3,6,1,125,Alabama,Tuscaloosa County,194656,194653,194977,196638,198543,200615,202519,203976,324,1661,1905,2072,1904,1457,560,2405,2450,2399,2444,2463,322,1724,1588,1654,1698,1727,238,681,862,745,746,736,64,259,187,214,256,259,26,780,841,1050,965,383,90,1039,1028,1264,1221,642,-4,-59,15,63,-63,79,10423,10426,10150,10353,10364,10840,10847,12.28247131,12.39938155,12.02030274,12.12500062,12.11823024,8.804565709,8.036823633,8.287445072,8.423997976,8.497029484,3.477905596,4.362557917,3.732857665,3.701002644,3.621200753,1.322727679,0.946401775,1.072257101,1.270049165,1.274308417,3.983504207,4.256277503,5.261074562,4.787490016,1.884402022,5.306231886,5.202679279,6.333331663,6.057539181,3.158710439
50,3,6,1,127,Alabama,Walker County,67023,67023,67004,66641,66184,65929,65567,65294,-19,-363,-457,-255,-362,-273,218,814,826,753,774,762,243,910,1027,1035,920,918,-25,-96,-201,-282,-146,-156,6,33,31,32,40,41,2,-306,-288,-44,-217,-202,8,-273,-257,-12,-177,-161,-2,6,1,39,-39,44,866,866,850,850,851,851,851,12.18152568,12.43741766,11.39933239,11.77222121,11.64594493,13.61816753,15.46395633,15.66840508,13.99282107,14.03015413,-1.43664185,-3.026538679,-4.269072688,-2.220599866,-2.384209199,0.493845636,0.466779597,0.48443378,0.608383525,0.626619084,-4.579295896,-4.336533032,-0.666096448,-3.300480623,-3.087245245,-4.08545026,-3.869753435,-0.181662668,-2.692097098,-2.460626161
50,3,6,1,129,Alabama,Washington County,17581,17583,17610,17336,17115,16869,16863,16804,27,-274,-221,-246,-6,-59,41,169,165,159,139,147,25,200,183,231,180,202,16,-31,-18,-72,-41,-55,1,15,17,18,19,18,13,-257,-225,-190,18,-16,14,-242,-208,-172,37,2,-3,-1,5,-2,-2,-6,147,147,147,147,147,147,147,9.672065472,9.578822095,9.357344633,8.241432468,8.732586806,11.44623133,10.62378451,13.59463277,10.67235859,11.99988119,-1.774165856,-1.04496241,-4.237288136,-2.430926124,-3.267294383,0.85846735,0.986908943,1.059322034,1.12652674,1.069296344,-14.70840726,-13.06203013,-11.18173258,1.067235859,-0.950485639,-13.84993991,-12.07512119,-10.12241055,2.193762599,0.118810705
